Longitude,Latitude,operator_name,avg_dl_4g_ios,avg_dl_4g_ad,avg_dl_ip12_5g,avg_dl_ad_5g,avg_dl_4g_ios_pred,avg_dl_4g_ad_pred,avg_dl_ip12_5g_pred,avg_dl_ad_5g_pred
24.60260985,60.1948614,Elisa,,165.9,,381.85,68,69,153,251
24.60260985,60.1948614,Telia,,58.3,,,38,46,249,411
24.60260985,60.19709387,Elisa,66.66666667,91.4,187.9,,62,67,162,200
24.60260985,60.19709387,Telia,,11.15,,,31,29,251,387
24.60260985,60.19932619,DNA,42,21.4,,,48,36,247,263
24.60260985,60.19932619,Elisa,44.575,49.2,,,51,48,148,186
24.60260985,60.19932619,Telia,,,,480.5333333,31,30,256,392
24.60260985,60.20155836,DNA,53,15.3,,,49,29,258,273
24.60260985,60.20155836,Elisa,49.26666667,1.5,,,52,36,138,187
24.60260985,60.20155836,Telia,37.2,,,,39,34,259,342
24.60260985,60.20379037,Elisa,,148.8,,,56,50,137,190
24.60260985,60.21941022,Elisa,,50.3,,,54,42,133,201
24.60260985,60.22164102,DNA,1,,,,24,43,293,317
24.60260985,60.22387167,Telia,,72.6,,,54,56,266,236
24.60260985,60.22610217,Telia,,25.1,,,60,46,266,237
24.60260985,60.22833251,Telia,,,,,68,56,266,239
24.60260985,60.2305627,Elisa,223.9,,,,76,69,150,154
24.60260985,60.23279275,Telia,,152.25,,,69,71,266,245
24.60260985,60.23502263,Elisa,216.4,0.2,,,79,42,202,154
24.60260985,60.23502263,Telia,,145.4,,,61,70,266,247
24.60260985,60.23725237,Elisa,,136.4,,,72,50,231,168
24.60260985,60.23725237,Telia,,137.6,,,55,68,266,250
24.60260985,60.23948196,DNA,,,,,15,23,295,329
24.60260985,60.23948196,Elisa,,99,288.3,214,64,67,257,186
24.60260985,60.28626823,DNA,,16.4,,,48,27,296,334
24.60710142,60.16359087,DNA,116.6,,,,74,74,309,281
24.60710142,60.16582547,DNA,68.8,,,,72,81,324,281
24.60710142,60.16582547,Elisa,59.85,,,,56,45,182,182
24.60710142,60.16582547,Telia,87.03333333,,,,55,56,252,215
24.60710142,60.16805991,DNA,104.4,,,,84,82,345,286
24.60710142,60.16805991,Elisa,48.225,,189.75,,56,38,172,198
24.60710142,60.16805991,Telia,50.125,,,45.3,47,52,265,195
24.60710142,60.1702942,DNA,59.1,100.3666667,,,74,82,370,299
24.60710142,60.1702942,Elisa,92.96666667,30.8,,180.32,63,37,152,207
24.60710142,60.1702942,Telia,37.15,60.7,,327.1,43,51,284,288
24.60710142,60.17252835,DNA,56.9,55.5,,449.2,66,68,394,316
24.60710142,60.17252835,Elisa,18.85,,88.3,176.5,45,43,136,219
24.60710142,60.17252835,Telia,26.4,26.8,,,41,41,301,299
24.60710142,60.17476233,DNA,,65.3,,95.4,65,67,413,227
24.60710142,60.17476233,Elisa,88.06666667,24,,373.95,57,46,170,262
24.60710142,60.17476233,Telia,55.325,14.2,287.8,,47,36,307,292
24.60710142,60.17699617,Elisa,76.85,97.9,,,57,62,193,222
24.60710142,60.17699617,Telia,32,,298.1,,41,35,300,283
24.60710142,60.17922986,DNA,,6.2,,428.7,56,54,396,262
24.60710142,60.17922986,Telia,35.2,,,,38,28,273,277
24.60710142,60.18146339,DNA,,157.9,331.8666667,23.4,45,83,358,160
24.60710142,60.18146339,Elisa,38.26666667,57.26666667,178.7,145,42,37,194,194
24.60710142,60.18146339,Telia,23.5,10.8,100.9,,44,22,229,266
24.60710142,60.18369677,DNA,10.8,8.4,,,34,44,331,173
24.60710142,60.18369677,Elisa,27.16666667,2.9,,,44,23,203,218
24.60710142,60.18369677,Telia,114.3,,,,75,30,265,242
24.60710142,60.18593,DNA,,33.2,,158,48,39,307,182
24.60710142,60.18593,Elisa,85.4,16,,,69,34,202,236
24.60710142,60.18593,Telia,,40.6,,,74,43,272,214
24.60710142,60.18816308,DNA,97.4,10.7,,,67,37,273,206
24.60710142,60.18816308,Elisa,121.4,76.23333333,,278.4,86,52,192,253
24.60710142,60.18816308,Telia,73.4,57.1,,86.2,71,52,259,193
24.60710142,60.190396,DNA,75.6,,,,63,49,227,225
24.60710142,60.190396,Elisa,,12.1,,,77,43,174,240
24.60710142,60.19262878,DNA,,43.75,56.1,,51,43,173,240
24.60710142,60.19262878,Elisa,,99.3,,169.9,78,67,155,204
24.60710142,60.19262878,Telia,,53.05,,,52,52,247,387
24.60710142,60.1948614,DNA,,,,,43,31,204,250
24.60710142,60.1948614,Elisa,104.6,89.3,,,82,70,148,188
24.60710142,60.1948614,Telia,40.9,26.45,,483.1,42,39,251,426
24.60710142,60.19709387,DNA,4.7,4.1,,,29,21,227,259
24.60710142,60.19709387,Elisa,67.2,53.26666667,132,93.03333333,64,55,141,153
24.60710142,60.19709387,Telia,28.6,,,,33,34,254,400
24.60710142,60.19932619,DNA,22,15.85,,,31,23,244,268
24.60710142,60.19932619,Elisa,20.9,18.65,,,44,36,130,162
24.60710142,60.19932619,Telia,8.3,27.6,,,28,33,257,378
24.60710142,60.20155836,DNA,,45.7,,,38,32,257,276
24.60710142,60.20155836,Elisa,42.2,8.3,76.3,,46,31,110,169
24.60710142,60.20379037,DNA,,28.525,,,43,31,267,283
24.60710142,60.20379037,Elisa,,89.9,,,50,54,120,176
24.60710142,60.20379037,Telia,87.5,161.6,,,60,43,262,311
24.60710142,60.22610217,DNA,52,,,,39,45,294,319
24.60710142,60.22610217,Elisa,23,,,302.75,45,52,130,219
24.60710142,60.22833251,DNA,1.1,,,,19,39,294,321
24.60710142,60.22833251,Elisa,50.06666667,43.65,,108.7,57,57,138,161
24.60710142,60.22833251,Telia,,,,,69,59,265,233
24.60710142,60.2305627,Elisa,,80.5,,,71,73,152,147
24.60710142,60.2305627,Telia,122,,,,84,67,265,237
24.60710142,60.23279275,DNA,12.5,,,,15,31,295,324
24.60710142,60.23279275,Elisa,,124.7,,88.1,82,83,172,131
24.60710142,60.23279275,Telia,,102.7,,,71,77,265,240
24.60710142,60.23502263,Elisa,129.55,,,,95,62,194,150
24.60710142,60.23948196,Elisa,,32.65,,,71,53,230,179
24.60710142,60.26176948,DNA,2.6,,,,18,26,296,333
24.60710142,60.28626823,Telia,,,,168.5,55,48,268,201
24.60710142,60.3085239,Elisa,,7.7,,,38,22,167,197
24.60710142,60.3085239,Telia,,33.15,,,49,37,268,259
24.611593,60.15688617,DNA,,81.2,,,32,77,293,277
24.611593,60.15688617,Elisa,40.8,,,,39,43,220,170
24.611593,60.15912122,DNA,16,86.3,,,27,79,297,273
24.611593,60.15912122,Elisa,49.35,,,,42,46,223,158
24.611593,60.15912122,Telia,,32.2,,,37,48,188,252
24.611593,60.16135612,DNA,24.05,55.5,,,34,69,302,271
24.611593,60.16135612,Elisa,,,,,46,53,220,154
24.611593,60.16359087,Elisa,70.8,86.3,,,56,64,208,156
24.611593,60.16359087,Telia,8,40.3,,,32,57,308,236
24.611593,60.16582547,DNA,25.4,129.4,,,59,92,323,269
24.611593,60.16582547,Elisa,65.6,,,,58,55,183,168
24.611593,60.16582547,Telia,,,321.7,,41,56,332,242
24.611593,60.16805991,DNA,73.8,,,240.9,85,77,338,268
24.611593,60.16805991,Elisa,55.94,24.9,,,57,44,156,191
24.611593,60.16805991,Telia,26.5,,,,39,52,364,274
24.611593,60.1702942,DNA,122.9,,,,93,64,354,284
24.611593,60.1702942,Elisa,51.05,,,,54,51,144,209
24.611593,60.1702942,Telia,44.6,42.05,,461.7,42,49,382,345
24.611593,60.17252835,Elisa,35.3,52.45,,,42,57,143,213
24.611593,60.17252835,Telia,0.1,,,,45,52,386,320
24.611593,60.17476233,DNA,,,,,56,52,380,259
24.611593,60.17476233,Elisa,12.7,96.8,,183.9,34,68,155,203
24.611593,60.17476233,Telia,,110.5,483.3,,46,64,397,300
24.611593,60.17699617,Elisa,,,,99.4,44,55,165,173
24.611593,60.17922986,Elisa,73.15,34.7,,,53,40,167,185
24.611593,60.17922986,Telia,,32.1,,,46,30,323,270
24.611593,60.18146339,Elisa,,3.6,,,51,29,166,195
24.611593,60.18146339,Telia,,7.8,335.8,,56,19,313,253
24.611593,60.18369677,DNA,28.4,,,,38,52,322,197
24.611593,60.18369677,Elisa,,9.766666667,,,51,25,169,206
24.611593,60.18369677,Telia,,9.2,,,71,27,313,234
24.611593,60.18593,DNA,20.9,,,,39,41,299,204
24.611593,60.18593,Elisa,,20,,,59,32,169,208
24.611593,60.18593,Telia,,85,,,76,53,303,218
24.611593,60.18816308,DNA,,,,,50,35,271,218
24.611593,60.18816308,Elisa,,45.1,,,72,43,167,212
24.611593,60.18816308,Telia,,40.3,,,73,49,283,225
24.611593,60.190396,Elisa,,33.4,,,79,43,166,200
24.611593,60.190396,Telia,,61.4,,,65,51,267,277
24.611593,60.19262878,Elisa,103.8,,,,87,52,159,178
24.611593,60.1948614,DNA,,,,,36,22,219,256
24.611593,60.1948614,Elisa,,50,,96.5,78,53,149,145
24.611593,60.19932619,DNA,19.5,,,,26,20,250,271
24.611593,60.19932619,Elisa,,,,,52,37,126,148
24.611593,60.20379037,DNA,,,,,40,32,270,284
24.611593,60.20379037,Telia,,40.7,,,51,49,263,299
24.611593,60.20825394,Telia,,62.7,,,46,62,264,256
24.611593,60.22610217,Telia,,46.2,,,50,51,265,221
24.611593,60.22833251,DNA,,33.4,,,34,45,294,318
24.611593,60.22833251,Telia,,73.7,,,58,61,265,226
24.611593,60.2305627,DNA,1.1,,,,19,39,294,321
24.611593,60.2305627,Elisa,,0.1,,,65,67,151,154
24.611593,60.23725237,Elisa,81.3,,,,80,61,199,167
24.611593,60.23948196,DNA,,7.2,,,25,18,295,328
24.611593,60.23948196,Elisa,,70.4,,,73,61,209,176
24.611593,60.24616981,Elisa,53.1,,,,55,56,202,186
24.611593,60.29072058,Telia,,,,224.5,63,45,268,226
24.611593,60.33743363,Elisa,3.7,,,,20,46,165,198
24.61608458,60.15912122,DNA,,109.2666667,,,30,80,298,260
24.61608458,60.15912122,Elisa,23.9,,,,33,42,246,147
24.61608458,60.15912122,Telia,47.3,88.2,2.95,,38,59,158,259
24.61608458,60.16135612,DNA,,63.1,,,30,65,302,261
24.61608458,60.16135612,Elisa,,36,,,41,47,247,148
24.61608458,60.16135612,Telia,,54.1,,,37,61,276,247
24.61608458,60.16359087,DNA,18.3,68.95,,,34,66,309,261
24.61608458,60.16359087,Elisa,34.6,86.3,,113.2,46,64,236,144
24.61608458,60.16359087,Telia,,120.325,575.1,,38,77,399,241
24.61608458,60.16582547,DNA,,72,,,61,68,317,261
24.61608458,60.16582547,Elisa,42.9,,,122.8,52,59,203,155
24.61608458,60.16582547,Telia,40.1,35.75,305.3,,38,54,386,254
24.61608458,60.16805991,DNA,197.4333333,73.1,,,107,62,327,265
24.61608458,60.16805991,Elisa,50.275,76.725,51.7,194.1,55,60,141,189
24.61608458,60.16805991,Telia,46.7,50.76666667,540.3,378.5,38,50,458,302
24.61608458,60.1702942,DNA,92.2,26.82,,,87,43,339,273
24.61608458,60.1702942,Elisa,87.14,64.98,,282.8,58,60,151,222
24.61608458,60.1702942,Telia,26.33333333,56.74,533.8,,37,50,467,314
24.61608458,60.17252835,DNA,28.8,11,,,57,32,348,273
24.61608458,60.17252835,Elisa,,93.4,,,37,69,152,206
24.61608458,60.17252835,Telia,74.9,37.75,,,50,52,435,310
24.61608458,60.17476233,DNA,18,36.2,,,43,39,354,265
24.61608458,60.17476233,Elisa,15.75,,,,25,61,152,190
24.61608458,60.17476233,Telia,,,,,47,61,412,295
24.61608458,60.17922986,Elisa,12.06666667,6.333333333,,,33,34,143,182
24.61608458,60.17922986,Telia,42.9,15.93333333,,,49,29,362,262
24.61608458,60.18146339,DNA,,68.46,,,45,61,334,232
24.61608458,60.18146339,Elisa,106.7,97.2,,,56,51,138,195
24.61608458,60.18146339,Telia,,11.2,,238,60,22,358,244
24.61608458,60.18369677,DNA,90,59.3,,,52,56,319,224
24.61608458,60.18369677,Elisa,,43.25,141.5,275,44,40,144,214
24.61608458,60.18369677,Telia,,36.1,464.4,,72,34,375,230
24.61608458,60.18593,DNA,44.5,49.5,,,42,46,302,226
24.61608458,60.18593,Elisa,31.5,58.25,,83.3,41,44,141,176
24.61608458,60.18816308,DNA,,,,,42,33,282,235
24.61608458,60.18816308,Telia,,38,,,76,45,305,230
24.61608458,60.190396,DNA,27.5,,,,39,26,261,245
24.61608458,60.190396,Elisa,70,40.26666667,192.1,97.2,70,43,162,177
24.61608458,60.190396,Telia,,26.8,,,68,40,285,261
24.61608458,60.19709387,DNA,,5,,,31,14,252,269
24.61608458,60.20379037,Elisa,,,,,47,34,114,145
24.61608458,60.20602223,Elisa,,13.8,,130.8,47,30,113,149
24.61608458,60.20825394,Telia,,97.15,,,42,76,265,240
24.61608458,60.2104855,Elisa,,,,290.3,50,39,113,214
24.61608458,60.21717927,Elisa,,,,,47,34,107,172
24.61608458,60.22387167,Telia,,50.3,,,37,46,265,205
24.61608458,60.22610217,Telia,,34.8,,,39,47,264,210
24.61608458,60.22833251,Elisa,44.9,,,,51,56,134,173
24.61608458,60.26845277,Telia,,77.7,,,41,66,267,254
24.61608458,60.29962345,Elisa,6.3,,,,22,40,164,197
24.62057615,60.15688617,DNA,244.2,,,959.1,38,62,296,252
24.62057615,60.15688617,Elisa,5.7,,,,27,42,260,176
24.62057615,60.15688617,Telia,10.9,,,,25,38,195,281
24.62057615,60.15912122,DNA,,68.2,,,32,58,298,243
24.62057615,60.15912122,Elisa,36.5,25.4,,27,35,40,274,131
24.62057615,60.15912122,Telia,,22.55,,,32,39,226,268
24.62057615,60.16135612,DNA,,12.85,,,27,41,300,258
24.62057615,60.16135612,Elisa,35.2,34.5,,201.6,39,46,282,169
24.62057615,60.16135612,Telia,133.1,,,,37,52,299,252
24.62057615,60.16359087,DNA,,63,,,28,49,304,253
24.62057615,60.16359087,Elisa,47.05,40.95,,,47,53,283,172
24.62057615,60.16359087,Telia,66.8,118.65,,206.2,43,71,374,234
24.62057615,60.16582547,DNA,34.8,15.73333333,,,40,40,309,254
24.62057615,60.16582547,Elisa,73.525,53.73333333,,,57,55,265,177
24.62057615,60.16582547,Telia,138.4,,,,33,52,420,241
24.62057615,60.16805991,DNA,29.33333333,25.75,,,55,42,316,262
24.62057615,60.16805991,Elisa,58.3,57.95,,156.9,53,55,217,182
24.62057615,60.16805991,Telia,13.2,,532.1,148.1,25,44,472,236
24.62057615,60.1702942,DNA,,50.6,,,67,39,323,268
24.62057615,60.1702942,Elisa,160.7,40.3,,,43,51,187,198
24.62057615,60.1702942,Telia,42.02,29.2,,298.1,32,41,463,282
24.62057615,60.17252835,DNA,98.5,,,,68,30,330,271
24.62057615,60.17252835,Elisa,15.25,,,,27,56,171,195
24.62057615,60.17252835,Telia,,,,,37,52,439,288
24.62057615,60.17476233,DNA,,217.55,,,50,33,334,269
24.62057615,60.17476233,Telia,,111.7,,,42,69,414,281
24.62057615,60.17699617,Elisa,5.5,,,,16,44,144,178
24.62057615,60.17922986,Elisa,17,27.4,,,20,36,128,180
24.62057615,60.18146339,DNA,,,,,39,55,327,249
24.62057615,60.18146339,Elisa,7.76,,46.6,,23,40,105,189
24.62057615,60.18369677,DNA,16.1,,,,32,54,319,245
24.62057615,60.18369677,Elisa,,33.9,184.7,,26,39,140,197
24.62057615,60.18369677,Telia,76,14.15,,,72,31,362,227
24.62057615,60.18593,DNA,21.2,55.4,,,31,46,310,246
24.62057615,60.18593,Elisa,9.175,38.7,,,22,40,121,202
24.62057615,60.18593,Telia,104.85,111.3,,,83,55,340,217
24.62057615,60.18816308,DNA,44.95,25.9,,,41,30,298,250
24.62057615,60.18816308,Elisa,11.9,64.02,8.5,285.3,33,46,93,231
24.62057615,60.18816308,Telia,81.3,,,,78,42,315,220
24.62057615,60.190396,DNA,,7.2,,,43,20,285,256
24.62057615,60.190396,Elisa,96.1,58.24,,324.3666667,65,45,138,236
24.62057615,60.190396,Telia,,45.75,,,69,40,296,242
24.62057615,60.19262878,Elisa,,25.5,194.8,,68,36,165,195
24.62057615,60.20602223,Elisa,,38.45,,,44,34,109,131
24.62057615,60.20602223,Telia,,90.9,,,43,79,265,237
24.62057615,60.21941022,Elisa,,,,,38,25,92,157
24.62057615,60.22164102,Elisa,,0.2,,104.5,37,25,98,151
24.62057615,60.22387167,DNA,,96.3,,,104,80,293,308
24.62057615,60.22387167,Elisa,,75.175,122.45,164.175,41,49,112,171
24.62057615,60.22387167,Telia,,,,,28,39,264,189
24.62057615,60.22610217,DNA,,177.3,,302.8,90,97,294,309
24.62057615,60.22610217,Elisa,,46.1,,,47,49,118,179
24.62057615,60.22610217,Telia,,66.175,,,28,49,263,198
24.62057615,60.22833251,Elisa,,48,,,53,51,127,175
24.62057615,60.22833251,Telia,16.8,65.9,,,28,51,263,207
24.62057615,60.2305627,DNA,,11,,,54,40,294,318
24.62057615,60.2305627,Telia,25.3,,,,33,42,262,217
24.62057615,60.23279275,Telia,,8.35,,,41,32,262,225
24.62506773,60.15465096,DNA,,262.5,,,50,56,293,275
24.62506773,60.15465096,Elisa,19.6,,,,41,41,255,244
24.62506773,60.15688617,DNA,,61.65,,,44,51,296,249
24.62506773,60.15688617,Elisa,43.4,54.9,,,42,46,287,208
24.62506773,60.15688617,Telia,,38,,,26,31,230,294
24.62506773,60.15912122,DNA,,5.6,,31.9,35,33,295,207
24.62506773,60.16135612,DNA,,,,460.7,27,34,295,293
24.62506773,60.16135612,Elisa,155.7,,,,45,61,316,200
24.62506773,60.16135612,Telia,,3.4,,,31,27,313,265
24.62506773,60.16359087,DNA,8.7,31.23333333,,136.4,19,35,297,235
24.62506773,60.16359087,Elisa,22.2,61.5,,,46,64,328,209
24.62506773,60.16359087,Telia,,,,,30,40,361,249
24.62506773,60.16582547,DNA,2.3,16.1,,,20,34,300,251
24.62506773,60.16582547,Elisa,53.2,33.1,469.8,,53,56,351,209
24.62506773,60.16582547,Telia,,6.733333333,,,25,32,401,243
24.62506773,60.16805991,DNA,,104.7,,,35,52,304,262
24.62506773,60.16805991,Elisa,42.8,36.5,262.1,,44,50,271,200
24.62506773,60.16805991,Telia,10.65,43.55,,,17,37,430,245
24.62506773,60.1702942,DNA,,5.1,,,48,26,309,269
24.62506773,60.1702942,Elisa,34.03333333,32,,172.3,33,44,223,189
24.62506773,60.1702942,Telia,7.5,34.5,,,17,37,433,261
24.62506773,60.17252835,Telia,14.96666667,,,,25,42,419,269
24.62506773,60.18146339,DNA,38.8,,,,36,50,323,262
24.62506773,60.18146339,Elisa,6.575,,,,14,35,119,178
24.62506773,60.18369677,DNA,,72.3,,,30,53,323,260
24.62506773,60.18593,DNA,2,25.9,,,25,37,321,261
24.62506773,60.18593,Elisa,6.5,,,,16,33,119,199
24.62506773,60.18593,Telia,46.7,6.3,,,66,27,334,213
24.62506773,60.18816308,DNA,55.8,,,,44,32,317,263
24.62506773,60.18816308,Elisa,12.13333333,8.6,132.8,,25,29,121,214
24.62506773,60.18816308,Telia,84.275,3.1,,154.2,74,26,316,200
24.62506773,60.190396,DNA,62.3,,,,50,28,309,267
24.62506773,60.190396,Elisa,43.66666667,,,,47,35,134,215
24.62506773,60.190396,Telia,,38.5,,,67,35,300,227
24.62506773,60.19932619,DNA,,12.4,,,36,25,288,278
24.62506773,60.20379037,DNA,,7.8,,,46,39,288,279
24.62506773,60.20602223,DNA,,105,,,49,68,289,280
24.62506773,60.20602223,Elisa,,38.6,,65.6,40,34,105,105
24.62506773,60.20602223,Telia,,83.8,,,43,79,266,213
24.62506773,60.2104855,DNA,,8,,,50,33,290,285
24.62506773,60.2104855,Telia,20.9,,,,26,56,266,182
24.62506773,60.21271691,DNA,,19.23333333,,,55,27,291,289
24.62506773,60.21271691,Elisa,60.6,59.775,,,48,46,98,133
24.62506773,60.21271691,Telia,13,30.6,,,22,39,266,174
24.62506773,60.21494817,DNA,,26.6,,,65,29,292,293
24.62506773,60.21494817,Elisa,90.6,48.26666667,,97.525,54,40,90,132
24.62506773,60.21494817,Telia,,15.7,,,27,30,266,170
24.62506773,60.21717927,DNA,,9.6,,,77,30,292,297
24.62506773,60.21717927,Elisa,30.63333333,,,,35,28,80,149
24.62506773,60.21941022,Elisa,,8.1,,,29,19,72,160
24.62506773,60.21941022,Telia,32.875,18.5,,,32,28,265,163
24.62506773,60.22164102,Elisa,23.23333333,23.25,,,30,26,80,169
24.62506773,60.22164102,Telia,16.05,,,,26,30,264,163
24.62506773,60.22387167,DNA,212.9,,,,136,55,293,307
24.62506773,60.22387167,Elisa,,55.4,,231.2,40,42,93,190
24.62506773,60.22387167,Telia,14.5,12,,,22,28,263,172
24.62506773,60.22610217,DNA,,1,,,102,43,293,309
24.62506773,60.2305627,DNA,,86.7,,,62,57,294,317
24.62506773,60.29294652,Telia,120.8,,,,86,40,268,245
24.62506773,60.31964606,DNA,2.5,,,,22,41,296,332
24.62955931,60.15241561,DNA,,64.6,,,59,60,284,298
24.62955931,60.15241561,Elisa,,58.5,,475.9,62,46,213,330
24.62955931,60.15241561,Telia,,22,,,29,27,173,323
24.62955931,60.15465096,DNA,,35.7,296.6,,59,49,290,292
24.62955931,60.15465096,Elisa,101.5,25.36666667,,556.75,71,38,274,269
24.62955931,60.15465096,Telia,28.7,17.2,18,,29,28,162,305
24.62955931,60.15688617,DNA,,,306.8,,50,42,294,281
24.62955931,60.15688617,Elisa,,17.8,,212.8,56,43,320,236
24.62955931,60.15688617,Telia,,15.8,418.7,,27,24,282,313
24.62955931,60.15912122,Telia,,8.1,,,27,18,293,302
24.62955931,60.16135612,DNA,,27.6,,,29,35,287,274
24.62955931,60.16135612,Elisa,,97.2,,,52,80,336,245
24.62955931,60.16359087,DNA,,36,,,22,36,288,264
24.62955931,60.16359087,Elisa,102.9666667,111.68,527.5,251.2,66,85,337,248
24.62955931,60.16359087,Telia,15.5,27.9,,,22,28,344,262
24.62955931,60.16582547,DNA,,39.9,,,20,36,289,262
24.62955931,60.16582547,Elisa,93.6,107.7,,287.9333333,60,80,327,249
24.62955931,60.16805991,DNA,14.2,,,,24,32,291,268
24.62955931,60.16805991,Elisa,14.45,82,,,31,62,287,220
24.62955931,60.16805991,Telia,19.1,17.8,,,15,28,390,250
24.62955931,60.1702942,DNA,,,,,35,22,294,273
24.62955931,60.1702942,Elisa,,29.7,,,25,40,244,199
24.62955931,60.1702942,Telia,3,46.65,,,13,32,397,254
24.62955931,60.17252835,DNA,,5.166666667,,,40,16,298,276
24.62955931,60.17252835,Elisa,,67.5,,,21,46,208,184
24.62955931,60.17252835,Telia,149.3,10.1,,,25,28,392,258
24.62955931,60.18593,DNA,,21.8,,,34,35,335,272
24.62955931,60.19932619,DNA,16.4,,,,35,42,301,278
24.62955931,60.20602223,Telia,55.4,,,,46,77,266,189
24.62955931,60.20825394,DNA,,99.16666667,,,52,72,293,274
24.62955931,60.20825394,Elisa,,4.7,,,32,30,103,104
24.62955931,60.20825394,Telia,33.35,83.4,,,38,70,266,169
24.62955931,60.2104855,Telia,14.9,,,,26,52,266,156
24.62955931,60.21271691,DNA,41.2,35.33333333,,,51,36,292,283
24.62955931,60.21271691,Elisa,2.4,,,,26,42,98,117
24.62955931,60.21494817,DNA,,,,,65,35,292,288
24.62955931,60.21494817,Elisa,,21.5,,,30,35,90,146
24.62955931,60.21717927,Elisa,5,23,,131.4,19,30,73,160
24.62955931,60.21717927,Telia,,38.1,,,32,35,266,149
24.62955931,60.21941022,Elisa,7.6,7.1,3.1,,18,20,48,174
24.62955931,60.21941022,Telia,50.2,32.48333333,,,39,35,265,142
24.62955931,60.22387167,DNA,88.95,18.4,,,100,37,293,305
24.62955931,60.22387167,Elisa,,,,,39,33,77,183
24.62955931,60.22610217,DNA,,1,,,90,27,293,309
24.62955931,60.22610217,Elisa,67,33,,,53,37,92,181
24.62955931,60.22610217,Telia,12,15.8,,,22,27,260,172
24.62955931,60.22833251,Telia,,24.25,,,26,28,259,190
24.62955931,60.28849448,DNA,5.1,,,,18,33,296,333
24.63405088,60.1501801,DNA,47.1,,,,51,58,273,305
24.63405088,60.1501801,Elisa,20.5,24.96666667,,,50,44,138,236
24.63405088,60.1501801,Telia,6.4,2.55,,575.4,26,25,193,407
24.63405088,60.15241561,DNA,84.83333333,81.34,,,65,67,274,304
24.63405088,60.15241561,Elisa,106.82,34.3,194.3,358.7,75,47,193,291
24.63405088,60.15241561,Telia,,21.2,,217.5,32,30,195,310
24.63405088,60.15465096,DNA,85.6,56.56,,,69,57,277,309
24.63405088,60.15465096,Elisa,87.33333333,31.6,316.1,153.7666667,71,45,292,250
24.63405088,60.15465096,Telia,41.2,88.9,187.7,147.1,36,47,210,290
24.63405088,60.15688617,DNA,,12.2,,405.3,56,39,278,327
24.63405088,60.15688617,Elisa,69.63333333,42.5,416.9,,59,57,366,268
24.63405088,60.15688617,Telia,6.3,,,441,27,33,263,353
24.63405088,60.15912122,DNA,40.65,,,,42,44,277,299
24.63405088,60.15912122,Elisa,,127.3,,,47,84,358,281
24.63405088,60.15912122,Telia,,9.8,,,29,20,290,319
24.63405088,60.16135612,DNA,,62.5,,,32,50,276,287
24.63405088,60.16135612,Elisa,36,68.4,,321,46,75,341,291
24.63405088,60.16359087,Elisa,,50.7,,,52,69,327,275
24.63405088,60.16359087,Telia,,6.1,,,22,24,322,269
24.63405088,60.16582547,DNA,,34.9,,,22,35,276,276
24.63405088,60.16582547,Elisa,28.33333333,100.2,,,42,74,309,255
24.63405088,60.16582547,Telia,,79.1,,,18,41,341,256
24.63405088,60.16805991,DNA,,14.05,,,24,22,277,277
24.63405088,60.16805991,Elisa,2.1,,,,23,51,283,229
24.63405088,60.16805991,Telia,4.45,12.76666667,,,15,26,356,251
24.63405088,60.1702942,DNA,32.2,6.3,,,30,15,279,279
24.63405088,60.1702942,Elisa,16.05,4,,,21,28,250,203
24.63405088,60.1702942,Telia,16.7,10.1,,,19,22,364,251
24.63405088,60.17252835,Elisa,16.6,,,,21,30,216,181
24.63405088,60.17252835,Telia,,34.3,,,30,27,364,252
24.63405088,60.18146339,Telia,,37.1,,,65,33,336,241
